C010101,SI_POV_DAY1,GNB,All age ranges or no breakdown by age,Both sexes or no breakdown by sex,,
C010101,SI_POV_DAY1,LBR,All age ranges or no breakdown by age,Both sexes or no breakdown by sex,,
C010101,SI_POV_DAY1,MLI,All age ranges or no breakdown by age,Both sexes or no breakdown by sex,,
C010101,SI_POV_DAY1,MRT,All age ranges or no breakdown by age,Both sexes or no breakdown by sex,,
C010101,SI_POV_DAY1,NER,All age ranges or no breakdown by age,Both sexes or no breakdown by sex,,
C010101,SI_POV_DAY1,NGA,All age ranges or no breakdown by age,Both sexes or no breakdown by sex,,
C010101,SI_POV_DAY1,SEN,All age ranges or no breakdown by age,Both sexes or no breakdown by sex,,
C010101,SI_POV_DAY1,SLE,All age ranges or no breakdown by age,Both sexes or no breakdown by sex,,
C010101,SI_POV_DAY1,TGO,All age ranges or no breakdown by age,Both sexes or no breakdown by sex,,
C010101,SI_POV_DAY1,MDG_OCE,All age ranges or no breakdown by age,Both sexes or no breakdown by sex,,
C010101,SI_POV_DAY1,FJI,All age ranges or no breakdown by age,Both sexes or no breakdown by sex,,
C010101,SI_POV_DAY1,PNG,All age ranges or no breakdown by age,Both sexes or no breakdown by sex,,
C010101,SI_POV_DAY1,SLB,All age ranges or no breakdown by age,Both sexes or no breakdown by sex,,
C010101,SI_POV_DAY1,VUT,All age ranges or no breakdown by age,Both sexes or no breakdown by sex,,
C010101,SI_POV_DAY1,KIR,All age ranges or no breakdown by age,Both sexes or no breakdown by sex,,
C010101,SI_POV_DAY1,FSM,All age ranges or no breakdown by age,Both sexes or no breakdown by sex,,
C010101,SI_POV_DAY1,WSM,All age ranges or no breakdown by age,Both sexes or no breakdown by sex,,
C010101,SI_POV_DAY1,TON,All age ranges or no breakdown by age,Both sexes or no breakdown by sex,,
C010101,SI_POV_DAY1,TUV,All age ranges or no breakdown by age,Both sexes or no breakdown by sex,,
C010101,SI_POV_DAY1,SDG_OCE_ANZ,All age ranges or no breakdown by age,Both sexes or no breakdown by sex,,
C010101,SI_POV_EMP1,AFG,15 to 24 years old,Female,87.64,"M, 27, 31"
C010101,SI_POV_EMP1,AFG,15 years old and over,Female,87.2,"M, 27, 31"
C010101,SI_POV_EMP1,AFG,25 years old and over,Female,86.99,"M, 27, 31"
C010101,SI_POV_EMP1,AFG,15 to 24 years old,Both sexes or no breakdown by sex,84.81,"M, 27, 31"
C010101,SI_POV_EMP1,AFG,15 to 24 years old,Male,84.13,"M, 27, 31"
C010101,SI_POV_EMP1,AFG,15 years old and over,Both sexes or no breakdown by sex,82.87,"M, 27, 31"
C010101,SI_POV_EMP1,AFG,25 years old and over,Both sexes or no breakdown by sex,82.09,"M, 27, 31"
C010101,SI_POV_EMP1,AFG,15 years old and over,Male,81.99,"M, 27, 31"
C010101,SI_POV_EMP1,BDI,15 to 24 years old,Male,81.48,"M, 27, 31"
C010101,SI_POV_EMP1,MDG,15 to 24 years old,Female,81.42,"M, 27, 31"
C010101,SI_POV_EMP1,AFG,25 years old and over,Male,81.17,"M, 27, 31"
C010101,SI_POV_EMP1,MDG,15 to 24 years old,Both sexes or no breakdown by sex,81.13,"M, 27, 31"
C010101,SI_POV_EMP1,MDG,15 to 24 years old,Male,80.84,"M, 27, 31"
C010101,SI_POV_EMP1,BDI,15 to 24 years old,Both sexes or no breakdown by sex,79.93,"M, 27, 31"
C010101,SI_POV_EMP1,CAF,15 to 24 years old,Male,79.79,"M, 27, 31"
C010101,SI_POV_EMP1,BDI,25 years old and over,Female,79.52,"M, 27, 31"
C010101,SI_POV_EMP1,CAF,15 to 24 years old,Both sexes or no breakdown by sex,79.47,"M, 27, 31"
C010101,SI_POV_EMP1,BDI,15 years old and over,Female,79.27,"M, 27, 31"
C010101,SI_POV_EMP1,CAF,15 to 24 years old,Female,79.09,"M, 27, 31"
C010101,SI_POV_EMP1,MDG,15 years old and over,Female,78.63,"M, 27, 31"
C010101,SI_POV_EMP1,BDI,15 to 24 years old,Female,78.58,"M, 27, 31"
C010101,SI_POV_EMP1,CAF,15 years old and over,Female,78.26,"M, 27, 31"
C010101,SI_POV_EMP1,BDI,15 years old and over,Both sexes or no breakdown by sex,78.11,"M, 27, 31"
C010101,SI_POV_EMP1,CAF,25 years old and over,Female,78,"M, 27, 31"
C010101,SI_POV_EMP1,BDI,25 years old and over,Both sexes or no breakdown by sex,77.46,"M, 27, 31"
C010101,SI_POV_EMP1,MDG,15 years old and over,Both sexes or no breakdown by sex,77.42,"M, 27, 31"
C010101,SI_POV_EMP1,MDG,25 years old and over,Female,77.4,"M, 27, 31"
C010101,SI_POV_EMP1,BDI,15 years old and over,Male,76.89,"M, 27, 31"
C010101,SI_POV_EMP1,CAF,15 years old and over,Both sexes or no breakdown by sex,76.85,"M, 27, 31"
C010101,SI_POV_EMP1,MDG,15 years old and over,Male,76.27,"M, 27, 31"
C010101,SI_POV_EMP1,CAF,25 years old and over,Both sexes or no breakdown by sex,76,"M, 27, 31"
C010101,SI_POV_EMP1,MDG,25 years old and over,Both sexes or no breakdown by sex,75.79,"M, 27, 31"
C010101,SI_POV_EMP1,COD,15 to 24 years old,Female,75.71,"M, 27, 31"
C010101,SI_POV_EMP1,CAF,15 years old and over,Male,75.62,"M, 27, 31"
C010101,SI_POV_EMP1,COD,15 to 24 years old,Both sexes or no breakdown by sex,75.47,"M, 27, 31"
C010101,SI_POV_EMP1,BDI,25 years old and over,Male,75.33,"M, 27, 31"
C010101,SI_POV_EMP1,COD,15 to 24 years old,Male,75.16,"M, 27, 31"
C010101,SI_POV_EMP1,COD,15 years old and over,Female,75.09,"M, 27, 31"
C010101,SI_POV_EMP1,COD,25 years old and over,Female,74.89,"M, 27, 31"
C010101,SI_POV_EMP1,MDG,25 years old and over,Male,74.27,"M, 27, 31"
C010101,SI_POV_EMP1,CAF,25 years old and over,Male,74.23,"M, 27, 31"
C010101,SI_POV_EMP1,COD,15 years old and over,Both sexes or no breakdown by sex,73.54,"M, 27, 31"
C010101,SI_POV_EMP1,COD,25 years old and over,Both sexes or no breakdown by sex,73.01,"M, 27, 31"
C010101,SI_POV_EMP1,LBR,15 to 24 years old,Male,72.05,"M, 27, 31"
C010101,SI_POV_EMP1,COD,15 years old and over,Male,72.01,"M, 27, 31"
C010101,SI_POV_EMP1,LBR,15 to 24 years old,Both sexes or no breakdown by sex,71.65,"M, 27, 31"
C010101,SI_POV_EMP1,COD,25 years old and over,Male,71.25,"M, 27, 31"
C010101,SI_POV_EMP1,LBR,15 to 24 years old,Female,71.23,"M, 27, 31"
C010101,SI_POV_EMP1,MWI,25 years old and over,Female,70.63,"M, 27, 31"
C010101,SI_POV_EMP1,ZWE,15 to 24 years old,Male,69.95,"M, 27, 31"
C010101,SI_POV_EMP1,LBR,15 years old and over,Female,69.39,"M, 27, 31"
C010101,SI_POV_EMP1,MWI,15 years old and over,Female,69.09,"M, 27, 31"
C010101,SI_POV_EMP1,ZWE,15 to 24 years old,Both sexes or no breakdown by sex,68.97,"M, 27, 31"
C010101,SI_POV_EMP1,LBR,25 years old and over,Female,68.97,"M, 27, 31"
C010101,SI_POV_EMP1,BGD,15 to 24 years old,Female,67.93,"M, 27, 31"
C010101,SI_POV_EMP1,ZWE,15 to 24 years old,Female,67.84,"M, 27, 31"
C010101,SI_POV_EMP1,GNB,15 to 24 years old,Male,67.82,"M, 27, 31"
C010101,SI_POV_EMP1,GNB,15 to 24 years old,Both sexes or no breakdown by sex,67.32,"M, 27, 31"
C010101,SI_POV_EMP1,LBR,15 years old and over,Both sexes or no breakdown by sex,67.08,"M, 27, 31"
C010101,SI_POV_EMP1,GNB,15 to 24 years old,Female,66.76,"M, 27, 31"
C010101,SI_POV_EMP1,ZWE,15 years old and over,Female,66.49,"M, 27, 31"
C010101,SI_POV_EMP1,BGD,15 years old and over,Female,66.19,"M, 27, 31"
C010101,SI_POV_EMP1,LBR,25 years old and over,Both sexes or no breakdown by sex,66.04,"M, 27, 31"
C010101,SI_POV_EMP1,ZWE,25 years old and over,Female,65.99,"M, 27, 31"
C010101,SI_POV_EMP1,BGD,25 years old and over,Female,65.78,"M, 27, 31"
C010101,SI_POV_EMP1,MWI,25 years old and over,Both sexes or no breakdown by sex,65.66,"M, 27, 31"
C010101,SI_POV_EMP1,MWI,15 years old and over,Both sexes or no breakdown by sex,65.38,"M, 27, 31"
C010101,SI_POV_EMP1,BGD,15 to 24 years old,Both sexes or no breakdown by sex,65.18,"M, 27, 31"
C010101,SI_POV_EMP1,LBR,15 years old and over,Male,64.99,"M, 27, 31"
C010101,SI_POV_EMP1,MWI,15 to 24 years old,Female,64.96,"M, 27, 31"
C010101,SI_POV_EMP1,GNB,15 years old and over,Female,64.9,"M, 27, 31"
C010101,SI_POV_EMP1,MWI,15 to 24 years old,Both sexes or no breakdown by sex,64.59,"M, 27, 31"
C010101,SI_POV_EMP1,ZWE,15 years old and over,Both sexes or no breakdown by sex,64.49,"M, 27, 31"
C010101,SI_POV_EMP1,GNB,25 years old and over,Female,64.32,"M, 27, 31"
C010101,SI_POV_EMP1,MWI,15 to 24 years old,Male,64.19,"M, 27, 31"
C010101,SI_POV_EMP1,BGD,15 years old and over,Both sexes or no breakdown by sex,63.87,"M, 27, 31"
C010101,SI_POV_EMP1,BGD,15 to 24 years old,Male,63.68,"M, 27, 31"
C010101,SI_POV_EMP1,BGD,25 years old and over,Both sexes or no breakdown by sex,63.58,"M, 27, 31"
C010101,SI_POV_EMP1,LBR,25 years old and over,Male,63.41,"M, 27, 31"
C010101,SI_POV_EMP1,GNB,15 years old and over,Both sexes or no breakdown by sex,62.88,"M, 27, 31"
C010101,SI_POV_EMP1,ZWE,25 years old and over,Both sexes or no breakdown by sex,62.74,"M, 27, 31"
C010101,SI_POV_EMP1,BGD,15 years old and over,Male,62.66,"M, 27, 31"
C010101,SI_POV_EMP1,ZWE,15 years old and over,Male,62.62,"M, 27, 31"
C010101,SI_POV_EMP1,BGD,25 years old and over,Male,62.43,"M, 27, 31"
C010101,SI_POV_EMP1,MWI,15 years old and over,Male,61.61,"M, 27, 31"
C010101,SI_POV_EMP1,GNB,25 years old and over,Both sexes or no breakdown by sex,61.56,"M, 27, 31"
C010101,SI_POV_EMP1,GNB,15 years old and over,Male,61.13,"M, 27, 31"
C010101,SI_POV_EMP1,MWI,25 years old and over,Male,60.72,"M, 27, 31"
C010101,SI_POV_EMP1,NGA,15 to 24 years old,Male,60.08,"M, 27, 31"
C010101,SI_POV_EMP1,ZWE,25 years old and over,Male,59.64,"M, 27, 31"
C010101,SI_POV_EMP1,GNB,25 years old and over,Male,59.2,"M, 27, 31"
C010101,SI_POV_EMP1,ZMB,15 to 24 years old,Male,58.23,"M, 27, 31"
C010101,SI_POV_EMP1,ZMB,15 to 24 years old,Both sexes or no breakdown by sex,57.26,"M, 27, 31"
C010101,SI_POV_EMP1,MOZ,15 to 24 years old,Female,56.95,"M, 27, 31"
C010101,SI_POV_EMP1,ZMB,15 to 24 years old,Female,56.26,"M, 27, 31"
C010101,SI_POV_EMP1,MOZ,15 years old and over,Female,55.47,"M, 27, 31"
C010101,SI_POV_EMP1,MOZ,25 years old and over,Female,54.93,"M, 27, 31"
C010101,SI_POV_EMP1,NGA,15 to 24 years old,Both sexes or no breakdown by sex,54.91,"M, 27, 31"
C010101,SI_POV_EMP1,SLE,15 to 24 years old,Female,54.74,"M, 27, 31"
C010101,SI_POV_EMP1,MOZ,15 to 24 years old,Both sexes or no breakdown by sex,54.44,"M, 27, 31"
C010101,SI_POV_EMP1,ZMB,15 years old and over,Female,54.25,"M, 27, 31"
C010101,SI_POV_EMP1,ZMB,25 years old and over,Female,53.53,"M, 27, 31"
